code,province,city,latitude,longitude,confirmed,elementary_school_count,elderly_population_ratio,elderly_alone_ratio,nursing_home_count,academy_ratio
11010,Busan,Gangseo-gu,35.212424,128.98068,4,17,11.84,5.0,147,1.43
11020,Busan,Geumjeong-gu,35.243053,129.092163,4,22,19.8,8.4,466,1.64
11030,Busan,Gijang-gun,35.244881,129.222253,4,21,15.45,7.4,229,1.31
11040,Busan,Nam-gu,35.136789,129.08414,4,21,19.13,7.9,475,1.24
11050,Busan,Dong-gu,35.129432,129.04554,4,7,25.42,13.8,239,0.83
11060,Busan,Dongnae-gu,35.20506,129.083673,4,22,17.53,7.7,608,1.98
11070,Busan,Busanjin-gu,35.163332,129.053058,4,32,19.01,8.7,986,1.62
11080,Busan,Buk-gu,35.197483,128.990224,4,27,16.04,8.4,465,1.35
11090,Busan,Sasang-gu,35.152777,128.991142,4,21,17.0,8.1,317,0.78
11100,Busan,Saha-gu,35.104642,128.974792,4,26,17.76,8.1,541,1.34
11110,Busan,Seo-gu,35.098135,129.024193,4,11,24.36,12.3,235,1.02
11120,Busan,Suyeong-gu,35.145805,129.113194,4,10,20.4,8.2,395,1.56
11130,Busan,Yeonje-gu,35.176406,129.079566,4,16,18.27,7.8,450,1.39
11140,Busan,Yeongdo-gu,35.091362,129.067884,4,14,26.13,13.3,203,0.69
11150,Busan,Jung-gu,35.106321,129.032256,4,4,26.0,13.0,182,1.36
11160,Busan,Haeundae-gu,35.16336,129.163594,4,33,16.53,7.9,814,1.63
11000,Busan,Busan,35.179884,129.074796,4,304,18.41,8.6,6752,1.4
11010,Busan,Gangseo-gu,35.212424,128.98068,4,17,11.84,5.0,147,1.43
11020,Busan,Geumjeong-gu,35.243053,129.092163,4,22,19.8,8.4,466,1.64
11030,Busan,Gijang-gun,35.244881,129.222253,4,21,15.45,7.4,229,1.31
11040,Busan,Nam-gu,35.136789,129.08414,4,21,19.13,7.9,475,1.24
11050,Busan,Dong-gu,35.129432,129.04554,4,7,25.42,13.8,239,0.83
11060,Busan,Dongnae-gu,35.20506,129.083673,4,22,17.53,7.7,608,1.98
11070,Busan,Busanjin-gu,35.163332,129.053058,4,32,19.01,8.7,986,1.62
11080,Busan,Buk-gu,35.197483,128.990224,4,27,16.04,8.4,465,1.35
11090,Busan,Sasang-gu,35.152777,128.991142,4,21,17.0,8.1,317,0.78
11100,Busan,Saha-gu,35.104642,128.974792,4,26,17.76,8.1,541,1.34
11110,Busan,Seo-gu,35.098135,129.024193,4,11,24.36,12.3,235,1.02
11120,Busan,Suyeong-gu,35.145805,129.113194,4,10,20.4,8.2,395,1.56
11130,Busan,Yeonje-gu,35.176406,129.079566,4,16,18.27,7.8,450,1.39
11140,Busan,Yeongdo-gu,35.091362,129.067884,4,14,26.13,13.3,203,0.69
11150,Busan,Jung-gu,35.106321,129.032256,4,4,26.0,13.0,182,1.36
11160,Busan,Haeundae-gu,35.16336,129.163594,4,33,16.53,7.9,814,1.63
11000,Busan,Busan,35.179884,129.074796,1,304,18.41,8.6,6752,1.4
11010,Busan,Gangseo-gu,35.212424,128.98068,1,17,11.84,5.0,147,1.43
11020,Busan,Geumjeong-gu,35.243053,129.092163,1,22,19.8,8.4,466,1.64
11030,Busan,Gijang-gun,35.244881,129.222253,1,21,15.45,7.4,229,1.31
11040,Busan,Nam-gu,35.136789,129.08414,1,21,19.13,7.9,475,1.24
11050,Busan,Dong-gu,35.129432,129.04554,1,7,25.42,13.8,239,0.83
11060,Busan,Dongnae-gu,35.20506,129.083673,1,22,17.53,7.7,608,1.98
11070,Busan,Busanjin-gu,35.163332,129.053058,1,32,19.01,8.7,986,1.62
11080,Busan,Buk-gu,35.197483,128.990224,1,27,16.04,8.4,465,1.35
11090,Busan,Sasang-gu,35.152777,128.991142,1,21,17.0,8.1,317,0.78
11100,Busan,Saha-gu,35.104642,128.974792,1,26,17.76,8.1,541,1.34
11110,Busan,Seo-gu,35.098135,129.024193,1,11,24.36,12.3,235,1.02
11120,Busan,Suyeong-gu,35.145805,129.113194,1,10,20.4,8.2,395,1.56
11130,Busan,Yeonje-gu,35.176406,129.079566,1,16,18.27,7.8,450,1.39
11140,Busan,Yeongdo-gu,35.091362,129.067884,1,14,26.13,13.3,203,0.69
11150,Busan,Jung-gu,35.106321,129.032256,1,4,26.0,13.0,182,1.36
11160,Busan,Haeundae-gu,35.16336,129.163594,1,33,16.53,7.9,814,1.63
11000,Busan,Busan,35.179884,129.074796,36,304,18.41,8.6,6752,1.4
11010,Busan,Gangseo-gu,35.212424,128.98068,36,17,11.84,5.0,147,1.43
11020,Busan,Geumjeong-gu,35.243053,129.092163,36,22,19.8,8.4,466,1.64
11030,Busan,Gijang-gun,35.244881,129.222253,36,21,15.45,7.4,229,1.31
11040,Busan,Nam-gu,35.136789,129.08414,36,21,19.13,7.9,475,1.24
11050,Busan,Dong-gu,35.129432,129.04554,36,7,25.42,13.8,239,0.83
11060,Busan,Dongnae-gu,35.20506,129.083673,36,22,17.53,7.7,608,1.98
11070,Busan,Busanjin-gu,35.163332,129.053058,36,32,19.01,8.7,986,1.62
11080,Busan,Buk-gu,35.197483,128.990224,36,27,16.04,8.4,465,1.35
11090,Busan,Sasang-gu,35.152777,128.991142,36,21,17.0,8.1,317,0.78
11100,Busan,Saha-gu,35.104642,128.974792,36,26,17.76,8.1,541,1.34
11110,Busan,Seo-gu,35.098135,129.024193,36,11,24.36,12.3,235,1.02
11120,Busan,Suyeong-gu,35.145805,129.113194,36,10,20.4,8.2,395,1.56
11130,Busan,Yeonje-gu,35.176406,129.079566,36,16,18.27,7.8,450,1.39
11140,Busan,Yeongdo-gu,35.091362,129.067884,36,14,26.13,13.3,203,0.69
11150,Busan,Jung-gu,35.106321,129.032256,36,4,26.0,13.0,182,1.36
11160,Busan,Haeundae-gu,35.16336,129.163594,36,33,16.53,7.9,814,1.63
11000,Busan,Busan,35.179884,129.074796,19,304,18.41,8.6,6752,1.4
11010,Busan,Gangseo-gu,35.212424,128.98068,19,17,11.84,5.0,147,1.43
11020,Busan,Geumjeong-gu,35.243053,129.092163,19,22,19.8,8.4,466,1.64
11030,Busan,Gijang-gun,35.244881,129.222253,19,21,15.45,7.4,229,1.31
11040,Busan,Nam-gu,35.136789,129.08414,19,21,19.13,7.9,475,1.24
11050,Busan,Dong-gu,35.129432,129.04554,19,7,25.42,13.8,239,0.83
11060,Busan,Dongnae-gu,35.20506,129.083673,19,22,17.53,7.7,608,1.98
11070,Busan,Busanjin-gu,35.163332,129.053058,19,32,19.01,8.7,986,1.62
11080,Busan,Buk-gu,35.197483,128.990224,19,27,16.04,8.4,465,1.35
11090,Busan,Sasang-gu,35.152777,128.991142,19,21,17.0,8.1,317,0.78
11100,Busan,Saha-gu,35.104642,128.974792,19,26,17.76,8.1,541,1.34
11110,Busan,Seo-gu,35.098135,129.024193,19,11,24.36,12.3,235,1.02
11120,Busan,Suyeong-gu,35.145805,129.113194,19,10,20.4,8.2,395,1.56
11130,Busan,Yeonje-gu,35.176406,129.079566,19,16,18.27,7.8,450,1.39
11140,Busan,Yeongdo-gu,35.091362,129.067884,19,14,26.13,13.3,203,0.69
11150,Busan,Jung-gu,35.106321,129.032256,19,4,26.0,13.0,182,1.36
11160,Busan,Haeundae-gu,35.16336,129.163594,19,33,16.53,7.9,814,1.63
11000,Busan,Busan,35.179884,129.074796,30,304,18.41,8.6,6752,1.4
11010,Busan,Gangseo-gu,35.212424,128.98068,30,17,11.84,5.0,147,1.43
11020,Busan,Geumjeong-gu,35.243053,129.092163,30,22,19.8,8.4,466,1.64
11030,Busan,Gijang-gun,35.244881,129.222253,30,21,15.45,7.4,229,1.31
11040,Busan,Nam-gu,35.136789,129.08414,30,21,19.13,7.9,475,1.24
11050,Busan,Dong-gu,35.129432,129.04554,30,7,25.42,13.8,239,0.83
11060,Busan,Dongnae-gu,35.20506,129.083673,30,22,17.53,7.7,608,1.98
11070,Busan,Busanjin-gu,35.163332,129.053058,30,32,19.01,8.7,986,1.62
11080,Busan,Buk-gu,35.197483,128.990224,30,27,16.04,8.4,465,1.35
11090,Busan,Sasang-gu,35.152777,128.991142,30,21,17.0,8.1,317,0.78
11100,Busan,Saha-gu,35.104642,128.974792,30,26,17.76,8.1,541,1.34
11110,Busan,Seo-gu,35.098135,129.024193,30,11,24.36,12.3,235,1.02
11120,Busan,Suyeong-gu,35.145805,129.113194,30,10,20.4,8.2,395,1.56
11130,Busan,Yeonje-gu,35.176406,129.079566,30,16,18.27,7.8,450,1.39
11140,Busan,Yeongdo-gu,35.091362,129.067884,30,14,26.13,13.3,203,0.69
11150,Busan,Jung-gu,35.106321,129.032256,30,4,26.0,13.0,182,1.36
11160,Busan,Haeundae-gu,35.16336,129.163594,30,33,16.53,7.9,814,1.63
12000,Daegu,Daegu,35.87215,128.601783,4511,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,4511,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,4511,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,4511,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,4511,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,4511,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,4511,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,4511,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,4511,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,196,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,196,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,196,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,196,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,196,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,196,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,196,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,196,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,196,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,124,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,124,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,124,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,124,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,124,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,124,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,124,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,124,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,124,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,101,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,101,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,101,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,101,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,101,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,101,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,101,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,101,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,101,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,39,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,39,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,39,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,39,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,39,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,39,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,39,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,39,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,39,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,2,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,2,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,2,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,2,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,2,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,2,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,2,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,2,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,2,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,2,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,2,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,2,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,2,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,2,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,2,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,2,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,2,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,2,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,41,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,41,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,41,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,41,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,41,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,41,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,41,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,41,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,41,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,917,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,917,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,917,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,917,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,917,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,917,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,917,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,917,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,917,10,20.29,9.6,594,4.03
12000,Daegu,Daegu,35.87215,128.601783,747,229,15.78,7.5,5083,1.62
12010,Daegu,Nam-gu,35.8463,128.597723,747,11,22.49,10.4,345,0.85
12020,Daegu,Dalseo-gu,35.830128,128.532635,747,55,13.56,6.5,1064,1.72
12030,Daegu,Dalseong-gun,35.77475,128.431314,747,32,12.11,5.4,361,1.51
12040,Daegu,Dong-gu,35.886836,128.635537,747,32,18.81,9.0,649,1.15
12050,Daegu,Buk-gu,35.892506,128.583779,747,38,13.95,6.3,748,1.43
12060,Daegu,Seo-gu,35.871993,128.559182,747,17,21.29,10.1,374,0.83
12070,Daegu,Suseong-gu,35.858395,128.630551,747,34,15.0,6.9,948,2.28
12080,Daegu,Jung-gu,35.869551,128.606184,747,10,20.29,9.6,594,4.03
13000,Gwangju,Gwangju,35.160467,126.851392,5,155,13.57,6.4,2852,2.38
13010,Gwangju,Gwangsan-gu,35.139941,126.7937,5,45,9.1,4.6,640,2.32
13020,Gwangju,Nam-gu,35.132982,126.902379,5,23,16.76,7.5,427,2.63
13030,Gwangju,Dong-gu,35.14626,126.923133,5,11,21.59,8.8,327,2.88
13040,Gwangju,Buk-gu,35.174434,126.912061,5,46,14.35,6.9,782,2.13
13050,Gwangju,Seo-gu,35.152516,126.889614,5,30,13.52,6.1,676,2.5
13000,Gwangju,Gwangju,35.160467,126.851392,9,155,13.57,6.4,2852,2.38
13010,Gwangju,Gwangsan-gu,35.139941,126.7937,9,45,9.1,4.6,640,2.32
13020,Gwangju,Nam-gu,35.132982,126.902379,9,23,16.76,7.5,427,2.63
13030,Gwangju,Dong-gu,35.14626,126.923133,9,11,21.59,8.8,327,2.88
13040,Gwangju,Buk-gu,35.174434,126.912061,9,46,14.35,6.9,782,2.13
13050,Gwangju,Seo-gu,35.152516,126.889614,9,30,13.52,6.1,676,2.5
13000,Gwangju,Gwangju,35.160467,126.851392,23,155,13.57,6.4,2852,2.38
13010,Gwangju,Gwangsan-gu,35.139941,126.7937,23,45,9.1,4.6,640,2.32
13020,Gwangju,Nam-gu,35.132982,126.902379,23,23,16.76,7.5,427,2.63
13030,Gwangju,Dong-gu,35.14626,126.923133,23,11,21.59,8.8,327,2.88
13040,Gwangju,Buk-gu,35.174434,126.912061,23,46,14.35,6.9,782,2.13
13050,Gwangju,Seo-gu,35.152516,126.889614,23,30,13.52,6.1,676,2.5
13000,Gwangju,Gwangju,35.160467,126.851392,5,155,13.57,6.4,2852,2.38
13010,Gwangju,Gwangsan-gu,35.139941,126.7937,5,45,9.1,4.6,640,2.32
13020,Gwangju,Nam-gu,35.132982,126.902379,5,23,16.76,7.5,427,2.63
13030,Gwangju,Dong-gu,35.14626,126.923133,5,11,21.59,8.8,327,2.88
13040,Gwangju,Buk-gu,35.174434,126.912061,5,46,14.35,6.9,782,2.13
13050,Gwangju,Seo-gu,35.152516,126.889614,5,30,13.52,6.1,676,2.5
13000,Gwangju,Gwangju,35.160467,126.851392,1,155,13.57,6.4,2852,2.38
13010,Gwangju,Gwangsan-gu,35.139941,126.7937,1,45,9.1,4.6,640,2.32
13020,Gwangju,Nam-gu,35.132982,126.902379,1,23,16.76,7.5,427,2.63
13030,Gwangju,Dong-gu,35.14626,126.923133,1,11,21.59,8.8,327,2.88
13040,Gwangju,Buk-gu,35.174434,126.912061,1,46,14.35,6.9,782,2.13
13050,Gwangju,Seo-gu,35.152516,126.889614,1,30,13.52,6.1,676,2.5
14000,Incheon,Incheon,37.456188,126.70592,53,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,53,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,53,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,53,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,53,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,53,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,53,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,53,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,53,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,53,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,53,14,14.14,6.7,177,0.8
14000,Incheon,Incheon,37.456188,126.70592,42,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,42,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,42,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,42,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,42,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,42,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,42,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,42,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,42,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,42,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,42,14,14.14,6.7,177,0.8
14000,Incheon,Incheon,37.456188,126.70592,20,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,20,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,20,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,20,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,20,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,20,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,20,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,20,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,20,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,20,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,20,14,14.14,6.7,177,0.8
14000,Incheon,Incheon,37.456188,126.70592,2,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,2,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,2,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,2,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,2,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,2,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,2,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,2,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,2,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,2,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,2,14,14.14,6.7,177,0.8
14000,Incheon,Incheon,37.456188,126.70592,68,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,68,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,68,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,68,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,68,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,68,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,68,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,68,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,68,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,68,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,68,14,14.14,6.7,177,0.8
14000,Incheon,Incheon,37.456188,126.70592,6,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,6,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,6,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,6,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,6,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,6,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,6,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,6,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,6,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,6,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,6,14,14.14,6.7,177,0.8
14000,Incheon,Incheon,37.456188,126.70592,11,250,13.2,5.8,4497,1.27
14010,Incheon,Ganghwa-gun,37.747065,126.487777,11,20,31.97,13.9,107,0.68
14020,Incheon,Gyeyang-gu,37.537537,126.737712,11,26,11.81,5.2,477,1.25
14030,Incheon,Michuhol-gu,37.463572,126.65027,11,29,16.29,6.8,643,0.9
14040,Incheon,Namdong-gu,37.44727,126.731429,11,38,12.68,5.5,955,1.39
14050,Incheon,Dong-gu,37.474101,126.643266,11,8,21.62,10.5,122,0.68
14060,Incheon,Bupyeong-gu,37.507031,126.721804,11,42,13.83,6.2,847,1.27
14070,Incheon,Seo-gu,37.545557,126.675994,11,44,10.02,3.9,670,1.4
14080,Incheon,Yeonsu-gu,37.410262,126.678309,11,23,9.48,4.0,467,1.77
14090,Incheon,Ongjin-gun,37.446777,126.636747,11,6,25.35,11.1,32,0.19
14100,Incheon,Jung-gu,37.473761,126.621693,11,14,14.14,6.7,177,0.8
15000,Daejeon,Daejeon,36.350621,127.384744,55,148,13.65,5.8,2984,1.49
15010,Daejeon,Daedeok-gu,36.346713,127.415597,55,21,14.97,6.9,310,1.35
15020,Daejeon,Dong-gu,36.31204,127.454742,55,23,18.16,8.1,447,0.93
15030,Daejeon,Seo-gu,36.35553,127.383755,55,39,12.05,4.9,1123,1.81
15040,Daejeon,Yuseong-gu,36.362226,127.356153,55,38,9.04,3.3,586,1.54
15050,Daejeon,Jung-gu,36.325735,127.421317,55,27,18.39,8.2,518,1.43
15000,Daejeon,Daejeon,36.350621,127.384744,13,148,13.65,5.8,2984,1.49
15010,Daejeon,Daedeok-gu,36.346713,127.415597,13,21,14.97,6.9,310,1.35
15020,Daejeon,Dong-gu,36.31204,127.454742,13,23,18.16,8.1,447,0.93
15030,Daejeon,Seo-gu,36.35553,127.383755,13,39,12.05,4.9,1123,1.81
15040,Daejeon,Yuseong-gu,36.362226,127.356153,13,38,9.04,3.3,586,1.54
15050,Daejeon,Jung-gu,36.325735,127.421317,13,27,18.39,8.2,518,1.43
15000,Daejeon,Daejeon,36.350621,127.384744,7,148,13.65,5.8,2984,1.49
15010,Daejeon,Daedeok-gu,36.346713,127.415597,7,21,14.97,6.9,310,1.35
15020,Daejeon,Dong-gu,36.31204,127.454742,7,23,18.16,8.1,447,0.93
15030,Daejeon,Seo-gu,36.35553,127.383755,7,39,12.05,4.9,1123,1.81
15040,Daejeon,Yuseong-gu,36.362226,127.356153,7,38,9.04,3.3,586,1.54
15050,Daejeon,Jung-gu,36.325735,127.421317,7,27,18.39,8.2,518,1.43
15000,Daejeon,Daejeon,36.350621,127.384744,4,148,13.65,5.8,2984,1.49
15010,Daejeon,Daedeok-gu,36.346713,127.415597,4,21,14.97,6.9,310,1.35
